,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Date: 05/13/22,,,,,CUSTOMER PRICE BOOK,,,,,,,,,,,,,,,
M & M ELECTRICAL SUPPLY,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Item Category Code,Item No.,,UPC Code,Description,,Price/E,List Price/E,Item Multipl. Group,,,Master Qty,Inner Qty,,,,,,,,
LIQTIGHT,6109,,751338804302,"3 1/2""LIQ.TIGHT CONDUIT 25' COIL",,15.0267,37.5667,LTMC,,,25,25,,,,,,,,
LIQTIGHT,6109UL,,751338038219,"3-1/2"" UL LISTED LIQUIDTIGHT CONDUIT 25' COIL",,17.4089,47.0512,LTMC-UL,,,25,0,,,,,,,,
RIGID,611,,751338159402,"1/2"" HANGER NO BOLT 100-PK",,0.2252,0.6087,HANGERS,,,100,100,,,,,,,,
LIQTIGHT,6110,,751338804319,"4"" LIQUIDTIGHT CONDUIT 25' COIL",,15.1045,37.7613,LTMC,,,25,25,,,,,,,,
LIQTIGHT,6110UL,,751338038226,"4"" UL LISTED LIQUIDTIGHT CONDUIT 25' COIL",,17.9521,48.5192,LTMC-UL,,,25,0,,,,,,,,
RIGID,612,,751338159501,"3/4"" HANGER NO BOLT 100-PK",,0.2673,0.7225,HANGERS,,,100,100,,,,,,,,
RIGID,614A,,751338159808,"1-1/4""EMT HANGER NOBOLT 100",,0.3648,0.9859,HANGERS,,,100,100,,,,,,,,
RIGID,615,,751338159907,"1-1/2"" HANGER NO BOLT 100-PK",,0.5384,1.4551,HANGERS,,,100,100,,,,,,,,
RIGID,616,,751338160002,"2"" HANGER NO BOLT 50-PK",,0.7510,2.0298,HANGERS,,,50,50,,,,,,,,
RIGID,617,,751338160101,"2-1/2"" HANGER NO BOLT 50PK",,1.2318,3.3292,HANGERS,,,50,50,,,,,,,,
RIGID,618,,751338160200,"3"" HANGER NO BOLT 25-PK",,1.4419,3.8969,HANGERS,,,25,25,,,,,,,,
RIGID,619,,751338160309,"3-1/2"" HANGER NO BOLT 25PK",,1.5621,4.2219,HANGERS,,,25,25,,,,,,,,
ENC,61AL,,751338872400,"1/2"" RIGID 90 ALUMINUM ELBOW 50-PK",,6.1848,13.0207,ELBAL,,,50,1,,,,,,,,
ENC,62,,751338310407,"3/4"" RGD CONDUIT ELBOW 50-PK",,5.4714,13.1842,ELB,,,50,1,,,,,,,,
RIGID,620,,751338160408,"4"" HANGER NO BOLT 25-PK",,2.5533,6.9009,HANGERS,,,25,25,,,,,,,,
GROUNDING,620BP,,751338161108,"1/2""-1"" GRD CLAMP 25/250PK",,1.6911,4.5705,GCLAMPS,,,250,25,,,,,,,,
GROUNDING,620DB,,751338160903,"1/2""GRD CLMP DIR BURIAL 10/100",,6.2837,16.9829,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,620Z,,751338161009,"1/2""-1""GRD CLAMP 25/250PK",,1.4705,3.9743,GCLAMPS,,,250,25,,,,,,,,
GROUNDING,621,,751338161207,"1/2""-1""GRD CLAMP 10/100PK",,6.9566,18.8016,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,621A,,751338161603,"1/2""-1"" GRD CLAMP 5/50-PK",,9.1344,24.6875,GCLAMPS,,,50,5,,,,,,,,
GROUNDING,621B,,751338162006,"1/2-1"" GROUND CLAMP 10PK",,10.7291,28.9977,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,622,,751338161306,"1-1/4-2"" GRD CLAMP 5/50-PK",,12.4913,33.7603,GCLAMPS,,,50,50,,,,,,,,
GROUNDING,622A,,751338161702,"1-1/4-2"" GRD CLAMP 5/50-PK",,14.0460,37.9622,GCLAMPS,,,50,5,,,,,,,,
GROUNDING,622B,,751338162105,"1-1/4-2"" GROUND CLAMP 10PK",,15.1845,41.0391,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,623,,751338161405,"2-1/2""-4"" GRD CLAMP 10-PK",,38.5334,104.1443,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,623A,,751338161801,"2-1/2""-4"" GRD CLAMP 10-PK",,37.7417,102.0047,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,623B,,751338162204,"2-1/2""-4"" GRD CLAMP 10-PK",,38.6119,104.3565,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,624,,751338161504,"5""-6"" GRD CLAMP 10-PK",,50.1216,135.4637,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,624A,,751338161900,"5""-6"" GRD CLAMP 10-PK",,53.1998,143.7833,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,624B,,751338162303,"5""-6"" GRD CLAMP 10-PK",,56.6572,153.1277,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,625,,751338819689,"3/8""-1"" GRD CLAMP DB 8-4/0",,16.2598,43.9453,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,626,,751338819696,"1/2""-1""GRD CLAMP DB W/LAYIN LUG 10/100-PK",,21.9271,59.2624,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,626A,,751338160507,"1/2"" - 1"" GROUND CLAMP 10/100PK",,4.4166,11.9367,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,626B,,751338160705,"1-1/4""-2 GRD CLAMP 5/50-PK",,11.3904,30.7848,GCLAMPS,,,50,5,,,,,,,,
GROUNDING,626BS,,751338160606,"1/2"" GRD CLAMP BR SCR 10/100-PK",,6.4687,17.4831,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,626C,,751338160804,"2-1/2""-4"" GRD CLAMP 10-PK",,40.1508,108.5158,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,626D,,751338160828,"4"" TO 6"" GRD CLAMP 10-PK",,55.7651,150.7164,GCLAMPS,,,10,10,,,,,,,,
GROUNDING,627,,751338836945,"1/2-1""GRD CLAMP 10SOL-2STR DB /LAYIN LUG",,5.8615,15.8420,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,628,,751338852082,"1/2-1""GRD CLAMP 10SOL-2STR DB /LAYIN LUG",,6.7857,18.3397,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,629,,751338852099,"1/2-1""GRD CLAMP #8-4/0 DB /LAYIN LUG",,6.4456,17.4206,GCLAMPS,,,100,10,,,,,,,,
ENC,62AL,,751338872417,"3/4"" RIGID 90 ALUMINUM ELBOW 50-PK",,8.3742,17.6299,ELBAL,,,50,1,,,,,,,,
ENC,63,,751338310506,"1"" RIGID CONDUIT ELBOW-20 PK",,8.5494,20.6010,ELB,,,20,1,,,,,,,,
GROUNDING,630,,751338162501,"1-1/4-2"" GRD CLAMP 5/50PK",,11.5991,31.3490,GCLAMPS,,,50,5,,,,,,,,
GROUNDING,630B,,751338162402,"1/2""-1"" GRD CLAMP 10/100PK",,5.5765,15.0716,GCLAMPS,,,100,10,,,,,,,,
GROUNDING,630DB,,751338162600,"1/2""GRD CLMP DIR BUR10/100",,9.8146,26.5260,GCLAMPS,,,100,10,,,,,,,,
BX-FLEX-MC,630TBS,,751338851726,"3/8"" TOP BITE SADDLE CONN 25/100PK",,2.2958,5.7395,TBSCN,,,100,25,,,,,,,,
EMT FIT,631,,751338162907,"1/2"" EMT SS CONN 50/500-PK",,0.2640,1.9186,DCHS,,,500,50,,,,,,,,
EMT FIT,631I,,751338163904,"1/2""EMT SS CONN INS 50/500",,0.3695,2.8155,DCHS,,,500,50,,,,,,,,
EMT FIT,631S,,751338230002,"1/2""EMT SS CON STL 50/500-PK",,0.2271,2.5340,STLHS,,,500,50,,,,,,,,
EMT FIT,631SI,,751338231009,"1/2""SS CON STEEL INS 50/500PK",,0.2889,3.0401,STLHS,,,500,50,,,,,,,,
BX-FLEX-MC,631TBS,,751338851733,"1/2"" TOP BITE SADDLE CONN 25/100PK",,4.5917,11.4792,TBSCN,,,100,25,,,,,,,,
EMT FIT,632,,751338163003,"3/4"" EMT SS CONN 25/250PK",,0.3685,2.9897,DCHS,,,250,25,,,,,,,,
EMT FIT,632I,,751338164000,"3/4""EMT SS CONN INS 25/250",,0.5716,4.3349,DCHS,,,250,25,,,,,,,,
EMT FIT,632S,,751338230101,"3/4""EMT SS CON STL 25/250",,0.3715,3.7032,STLHS,,,250,25,,,,,,,,
EMT FIT,632SI,,751338231108,"3/4""SS CON STEEL INS 25/250",,0.4816,5.0674,STLHS,,,250,25,,,,,,,,
BX-FLEX-MC,632TBS,,751338851740,"3/4"" TOP BITE SADDLE CONN 10/50 PK",,4.9029,12.2573,TBSCN,,,50,10,,,,,,,,
EMT FIT,633,,751338163102,"1"" EMT SS CONN - 50/200PK.",,0.6975,4.8828,DCHS,,,200,50,,,,,,,,
EMT FIT,633I,,751338164109,"1""EMT SS CONN INS 50/200PK",,1.0202,7.0509,DCHS,,,200,50,,,,,,,,
EMT FIT,633S,,751338230200,"1"" EMT SS CONN STL 20/200PK",,0.6194,6.6264,STLHS,,,200,20,,,,,,,,
EMT FIT,633SI,,751338231207,"1""SS CONN STEEL INS 20/200",,0.7569,8.5758,STLHS,,,200,20,,,,,,,,
BX-FLEX-MC,633TBS,,751338851757,"1""TOP BITE SADDLE CONN 5/25PK ",,11.5336,28.8340,TBSCN,,,25,5,,,,,,,,
EMT FIT,634,,751338163201,"1-1/4""EMT SS CONN 25-PK",,1.2490,8.4954,DCHS,,,25,0,,,,,,,,
EMT FIT,634I,,751338164208,"1-1/4""EMT SS CONN, INS. 25-PK",,2.0405,14.2006,DCHS,,,25,25,,,,,,,,
EMT FIT,634S,,751338230309,"1-1/4""EMT SS CONN. STEEL 25-PK",,1.2041,12.4736,STLHS,,,25,0,,,,,,,,
EMT FIT,634SI,,751338231306,"1-1/4"" CONN. STEEL INS. 25-PK",,1.4175,15.5919,STLHS,,,25,0,,,,,,,,
BX-FLEX-MC,634TBS,,751338851764,"1-1/4"" TOP BITE SADDLE CONN 5/25 PK",,18.9114,47.2784,TBSCN,,,25,5,,,,,,,,
EMT FIT,635,,751338163300,"1-1/2"" EMT SS CONN 25-PK",,1.6712,12.7057,DCHS,,,25,25,,,,,,,,
EMT FIT,635I,,751338164307,"1-1/2""EMT SS CONN INS. 25-PK",,2.5067,18.4356,DCHS,,,25,25,,,,,,,,
EMT FIT,635S,,751338230408,"1-1/2""EMT SS CON STL 25PK.",,1.7064,20.2697,STLHS,,,25,0,,,,,,,,
EMT FIT,635SI,,751338231405,"1-1/2"" CONN. STEEL INS. 25-PK",,2.1331,25.3367,STLHS,,,25,0,,,,,,,,
BX-FLEX-MC,635TBS,,751338851771,"1-1/2""TOP BITE SADDLE CONN 2/10-PK",,25.1762,62.9404,TBSCN,,,10,2,,,,,,,,
EMT FIT,636,,751338163409,"2"" EMT SS CONN  20-PK",,2.2517,17.3892,DCHS,,,20,20,,,,,,,,
EMT FIT,636I,,751338164406,"2"" EMT SS CONN INS. 20-PK",,3.3775,27.9025,DCHS,,,20,20,,,,,,,,
EMT FIT,636S,,751338230507,"2"" EMT SS CONN STEEL 20-PK",,2.4770,26.1166,STLHS,,,20,0,,,,,,,,
EMT FIT,636SI,,751338231504,"2"" SS CONN STEEL INS 20-PK",,3.0275,37.0308,STLHS,,,20,0,,,,,,,,
BX-FLEX-MC,636TBS,,751338851788,"2""TOP BITE SADDLE CONN 5-PK",,37.3168,93.2920,TBSCN,,,5,1,,,,,,,,
EMT FIT,637,,751338163508,"2-1/2"" EMT SS CONN  12-PK",,5.1013,44.8433,DCHS,,,12,12,,,,,,,,
EMT FIT,637I,,751338164505,"2-1/2""EMT SS CONN INS 12PK",,9.1120,89.6864,DCHS,,,12,0,,,,,,,,
EMT FIT,637S,,751338230606,"2-1/2""EMT&RIGID SS STL CONN. 12PK",,6.6262,66.2660,STLHS1,,,12,0,,,,,,,,
EMT FIT,637SI,,751338231603,"2-1/2""SS CON STEEL INS12PK",,9.4130,87.7829,STLHS1,,,12,0,,,,,,,,
BX-FLEX-MC,637TBS,,751338851795,"2-1/2"" TOP BITE SADDLE CONN 4-PK",,63.1545,157.8863,TBSCN,,,4,1,,,,,,,,
EMT FIT,638,,751338163607,"3"" EMT SS CONN  12-PK",,6.1567,62.2823,DCHS,,,12,12,,,,,,,,
EMT FIT,638I,,751338164604,"3"" EMT SS CONN INS  12-PK",,10.6073,104.6343,DCHS,,,12,12,,,,,,,,
EMT FIT,638S,,751338230705,"3"" EMT/RIGID SS CONN STEEL 12PK",,7.9267,77.9598,STLHS1,,,12,0,,,,,,,,
EMT FIT,638SI,,751338231702,"3"" SS CONN STEEL INS 12-PK",,10.8372,104.3105,STLHS1,,,12,0,,,,,,,,
BX-FLEX-MC,638TBS,,751338851801,"3"" TOP BITE SADDLE CONN 5-PK",,90.0584,225.1460,TBSCN,,,5,1,,,,,,,,
EMT FIT,639,,751338163706,"3-1/2"" EMT SS CONN  10-PK",,7.2122,79.7213,DCHS,,,10,10,,,,,,,,
EMT FIT,639I,,751338164703,"3-1/2""EMT SS CONN INS 10PK",,12.4601,133.7915,DCHS,,,10,10,,,,,,,,
EMT FIT,639S,,751338230804,"3-1/2""EMT/RIGID SS CON STEEL 6PK",,10.4038,113.0420,STLHS1,,,6,0,,,,,,,,
EMT FIT,639SI,,751338231801,"3-1/2"" CONN STEEL INS 6-PK",,14.5530,136.4298,STLHS1,,,6,0,,,,,,,,
BX-FLEX-MC,639TBS,,751338851818,"3-1/2"" TOP BITE SADDLE CONN 1-PK",,280.7515,701.8788,TBSCN,,,1,1,,,,,,,,
ENC,63AL,,751338872424,"1"" RIGID 90 ALUMINUM ELBOW 20-PK",,11.2203,23.6216,ELBAL,,,20,1,,,,,,,,
ENC,64,,751338310605,"1-1/4"" RIGID CONDUIT ELBOW  20-PK",,11.9498,28.7948,ELB,,,20,1,,,,,,,,
EMT FIT,640,,751338163805,"4"" EMT SS CONN  6-PK",,9.2352,89.6864,DCHS,,,6,6,,,,,,,,
EMT FIT,640I,,751338164802,"4"" EMT SS CONN INS  6-PK",,13.7630,156.8591,DCHS,,,6,6,,,,,,,,
EMT FIT,640S,,751338230903,"4"" EMT/RIGID SS CONN STEEL  6-PK",,11.8901,120.8378,STLHS1,,,6,0,,,,,,,,
RIGID,640SA,,751338014978,"5"" RIGID SS CONN MALL IRON -1PK",,233.4673,630.9926,XLGRIGID,,,1,0,,,,,,,,
RIGID,640SB,,751338014985,"6"" RIGID SS CONN MALL IRON -1PK",,410.5960,"1,109.7188",XLGRIGID,,,1,0,,,,,,,,
EMT FIT,640SI,,751338231900,"4"" SS CONN STEEL INS 6-PK",,16.1011,152.0220,STLHS1,,,6,0,,,,,,,,
BX-FLEX-MC,640TBS,,751338851825,"4"" TOP BITE SADDLE CONN 1-PK",,350.9881,877.4702,TBSCN,,,1,1,,,,,,,,
EMT FIT,641,,751338164901,"1/2"" EMT SS COUP 50/500-PK",,0.2418,1.8435,DCHS,,,500,50,,,,,,,,
ENC,6410,,751338320406,"4"" CLOSE CONDUIT NIPPLE 1/20-PK",,16.1823,38.9935,NIP,,,20,1,,,,,,,,
ENC,641010,,751338320901,"4""x10"" CONDUIT NIPPLE  1/4-PK",,39.6793,95.6127,NIP,,,4,1,,,,,,,,
ENC,641012,,751338321007,"4""x12"" CONDUIT NIPPLE  1/4-PK",,47.2389,113.8286,NIP,,,4,1,,,,,,,,
ENC,64104,,751338320505,"4""x4"" CONDUIT NIPPLE  1/10-PK",,19.6862,47.4366,NIP,,,10,1,,,,,,,,
ENC,64105,,751338320604,"4""x5"" CONDUIT NIPPLE  1/8-PK",,23.0828,55.6213,NIP,,,8,1,,,,,,,,
ENC,64106,,751338320703,"4""x6"" CONDUIT NIPPLE  1/8-PK",,25.7793,62.1188,NIP,,,8,1,,,,,,,,
ENC,64108,,751338320802,"4""x8"" CONDUIT NIPPLE  1/4-PK",,32.1261,77.4122,NIP,,,4,1,,,,,,,,
ENC,6415,,751338839175,"1 1/4"" RGD 15 DEG ELBOW-20PK",,12.0594,29.0589,ELB,,,30,1,,,,,,,,
EMT FIT,641S,,751338232006,"1/2""EMT SS COUP STL 50/500",,0.2889,3.1184,STLHS,,,500,50,,,,,,,,
EMT FIT,642,,751338165007,"3/4""EMT SS COUP 25/250-PK",,0.4345,3.0892,DCHS,,,250,25,,,,,,,,
ENC,6422,,751338839106,"1 1/4"" RGD 22 1/2 DEG ELBOW-20PK",,12.2913,29.6177,ELB,,,30,1,,,,,,,,
EMT FIT,642S,,751338232105,"3/4""EMT SS COUP STL 25/250PK",,0.4500,5.6521,STLHS,,,250,25,,,,,,,,
EMT FIT,643,,751338165106,"1"" EMT SS COUP -50/200PK",,0.6420,4.9827,DCHS,,,200,50,,,,,,,,
ENC,6430,,751338839243,"1 1/4"" RGD 30  DEG ELBOW-20PK",,12.2913,29.6177,ELB,,,20,1,,,,,,,,
EMT FIT,643S,,751338232204,"1""EMT SS COUP STEEL 10/100",,0.6881,7.6015,STLHS,,,100,10,,,,,,,,
EMT FIT,644,,751338165205,"1-1/4"" EMT SS COUP  25-PK",,1.2840,9.4669,DCHS,,,25,25,,,,,,,,
EMT FIT,644S,,751338232303,"1-1/4""EMT SS COUP STL 25-PK",,1.3762,18.5157,STLHS,,,25,0,,,,,,,,
EMT FIT,645,,751338165304,"1-1/2"" EMT SS COUP 25-PK",,1.6535,12.7057,DCHS,,,25,25,,,,,,,,
ENC,6451,,751338311305,"1/2""xCLOSE CONDUIT NIPPLE 25/600-PK",,0.9167,2.2090,NIP,,,600,25,,,,,,,,
ENC,645110,,751338312302,"1/2""x10"" CONDUIT NIPPLE 25/75-PK",,4.5936,11.0689,NIP,,,75,25,,,,,,,,
ENC,6451112,,751338311404,"1/2""x1-1/2"" CONDUIT NIPPLE  25/600-PK",,1.0938,2.6357,NIP,,,600,25,,,,,,,,
ENC,645112,,751338312401,"1/2""x12"" CONDUIT NIPPLE  25/75-PK",,5.2945,12.7578,NIP,,,75,25,,,,,,,,
ENC,64512,,751338311503,"1/2""x2"" CONDUIT NIPPLE 25/600-PK",,1.2430,2.9951,NIP,,,600,25,,,,,,,,
ENC,6451212,,751338311602,"1/2""x2-1/2"" CONDUIT NIPPLE  25/400-PK",,1.3423,3.2345,NIP,,,400,25,,,,,,,,
ENC,64513,,751338311701,"1/2""x3"" CONDUIT NIPPLE  25/400-PK",,1.4515,3.4975,NIP,,,400,25,,,,,,,,
ENC,6451312,,751338311800,"1/2""x3-1/2"" CONDUIT NIPPLE 25/300-PK",,1.5902,3.8318,NIP,,,300,25,,,,,,,,
ENC,64514,,751338311909,"1/2""x4"" CONDUIT NIPPLE 25/300-PK",,1.7235,4.1529,NIP,,,300,25,,,,,,,,
ENC,64515,,751338312005,"1/2""x5"" CONDUIT NIPPLE 25/200-PK",,1.9282,4.6462,NIP,,,200,25,,,,,,,,
ENC,64516,,751338312104,"1/2""x6"" CONDUIT NIPPLE 25/200-PK",,2.3025,5.5482,NIP,,,200,25,,,,,,,,
ENC,64518,,751338312203,"1/2""x8"" CONDUIT NIPPLE 25/100-PK",,4.0071,9.6556,NIP,,,100,25,,,,,,,,
ENC,6452,,751338312500,"3/4""xCLOSE CONDUIT NIPPLE 25/400-PK",,1.1833,2.8514,NIP,,,400,25,,,,,,,,
ENC,645210,,751338313408,"3/4""x10"" CONDUIT NIPPLE  25/50-PK",,5.3346,12.8545,NIP,,,50,25,,,,,,,,
ENC,6452112,,751338312517,"3/4""x1-1/2"" CONDUIT NIPPLE  25/400-PK",,1.3625,3.2831,NIP,,,400,25,,,,,,,,
ENC,645212,,751338313507,"3/4""x12"" CONDUIT NIPPLE  25/50-PK",,5.9943,14.4441,NIP,,,50,25,,,,,,,,
ENC,64522,,751338312609,"3/4""x2"" CONDUIT NIPPLE  25/300-PK",,1.3979,3.3684,NIP,,,300,25,,,,,,,,
ENC,6452212,,751338312708,"3/4""x2-1/2"" CONDUIT NIPPLE 25/300-PK",,1.5560,3.7495,NIP,,,300,25,,,,,,,,
ENC,64523,,751338312807,"3/4""x3"" CONDUIT NIPPLE  25/200-PK",,1.6957,4.0861,NIP,,,200,25,,,,,,,,
ENC,6452312,,751338312906,"3/4""x3-1/2"" CONDUIT NIPPLE 25/200-PK",,1.7681,4.2604,NIP,,,200,25,,,,,,,,
ENC,64524,,751338313002,"3/4""x4"" CONDUIT NIPPLE  25/150-PK",,2.0086,4.8400,NIP,,,150,25,,,,,,,,
ENC,64525,,751338313101,"3/4""x5"" CONDUIT NIPPLE 25/100-PK",,2.3090,5.5639,NIP,,,100,25,,,,,,,,
ENC,64526,,751338313200,"3/4""x6"" CONDUIT NIPPLE  25/100-PK",,2.6919,6.4865,NIP,,,100,25,,,,,,,,
ENC,64528,,751338313309,"3/4""x8"" CONDUIT NIPPLE 25/75-PK",,4.4428,10.7056,NIP,,,75,25,,,,,,,,
ENC,6453,,751338313606,"1""xCLOSE CONDUIT NIPPLE 25/300-PK",,1.7740,4.2746,NIP,,,300,25,,,,,,,,
ENC,645310,,751338314504,"1""x10"" CONDUIT NIPPLE 25/50-PK",,7.2606,17.4954,NIP,,,50,25,,,,,,,,
ENC,645312,,751338314603,"1""x12"" CONDUIT NIPPLE  25/50-PK",,8.2439,19.8649,NIP,,,50,25,,,,,,,,
ENC,64532,,751338313705,"1""x2"" CONDUIT NIPPLE  25/200-PK",,1.9531,4.7062,NIP,,,200,25,,,,,,,,
ENC,6453212,,751338313804,"1""x2-1/2"" CONDUIT NIPPLE 25/200-PK",,2.1224,5.1143,NIP,,,200,25,,,,,,,,
ENC,64533,,751338313903,"1""x3"" CONDUIT NIPPLE 25/150-PK",,2.3658,5.7008,NIP,,,150,25,,,,,,,,
ENC,6453312,,751338314009,"1""x3-1/2"" CONDUIT NIPPLE 25/150-PK",,2.6835,6.4663,NIP,,,150,25,,,,,,,,
ENC,64534,,751338314108,"1""x4"" CONDUIT NIPPLE  25/100-PK",,2.8776,6.9339,NIP,,,100,25,,,,,,,,
ENC,64535,,751338314207,"1""x5"" CONDUIT NIPPLE 25/100-PK",,3.2624,7.8611,NIP,,,100,25,,,,,,,,
ENC,64536,,751338314306,"1""x6"" CONDUIT NIPPLE  25/75-PK",,3.5664,8.5938,NIP,,,75,25,,,,,,,,
ENC,64538,,751338314405,"1""x8"" CONDUIT NIPPLE  25/50-PK",,5.6238,13.5513,NIP,,,50,25,,,,,,,,
ENC,6454,,751338314702,"1-1/4""xCLOSE CONDUIT NIPPLE 25/150-PK",,2.3086,5.5628,NIP,,,150,25,,,,,,,,
ENC,645410,,751338315600,"1-1/4""x10"" CONDUIT NIPPLE  1/40-PK",,9.4774,22.8371,NIP,,,40,1,,,,,,,,
ENC,645412,,751338315709,"1-1/4""x12"" CONDUIT NIPPLE  1/30-PK",,11.0349,26.5901,NIP,,,30,1,,,,,,,,
ENC,64542,,751338314801,"1-1/4""x2"" CONDUIT NIPPLE 25/150-PK",,2.4829,5.9830,NIP,,,150,25,,,,,,,,
ENC,6454212,,751338314900,"1-1/4""x2-1/2"" CONDUIT NIPPLE 25/150-PK",,2.7200,6.5542,NIP,,,150,25,,,,,,,,
ENC,64543,,751338315006,"1-1/4""x3"" CONDUIT NIPPLE  25/100-PK",,2.9315,7.0639,NIP,,,100,25,,,,,,,,
ENC,6454312,,751338315105,"1-1/4""x3-1/2"" CONDUIT NIPPLES 25/100-PK",,3.3336,8.0328,NIP,,,100,25,,,,,,,,
ENC,64544,,751338315204,"1-1/4""x4"" CONDUIT NIPPLE  25/100-PK",,3.5288,8.5032,NIP,,,100,25,,,,,,,,
ENC,64545,,751338315303,"1-1/4""x5"" CONDUIT NIPPLE  25/75-PK",,4.0880,9.8507,NIP,,,75,25,,,,,,,,
ENC,64546,,751338315402,"1-1/4""x6"" CONDUIT NIPPLE  25/50-PK",,4.6001,11.0845,NIP,,,50,25,,,,,,,,
ENC,64548,,751338315501,"1-1/4""x8"" CONDUIT NIPPLE  25/50-PK",,7.5327,18.1512,NIP,,,50,25,,,,,,,,
ENC,6455,,751338315808,"1-1/2""xCLOSE CONDUIT NIPPLE  25/100-PK",,2.7867,6.7149,NIP,,,100,25,,,,,,,,
ENC,645510,,751338316706,"1-1/2""x10"" CONDUIT NIPPLE  1/30-PK",,11.3470,27.3422,NIP,,,30,1,,,,,,,,
ENC,645512,,751338316805,"1-1/2""x12"" CONDUIT NIPPLE  1/20-PK",,12.3099,29.6625,NIP,,,20,1,,,,,,,,
ENC,64552,,751338315907,"1-1/2""x2"" CONDUIT NIPPLE  25/75-PK",,2.9450,7.0964,NIP,,,75,25,,,,,,,,
ENC,6455212,,751338316003,"1-1/2""x2-1/2"" CONDUIT NIPPLE  25/75-PK",,3.3207,8.0018,NIP,,,75,25,,,,,,,,
ENC,64553,,751338316102,"1-1/2""x3"" CONDUIT NIPPLE 25/50-PK",,3.5750,8.6144,NIP,,,50,25,,,,,,,,
ENC,6455312,,751338316201,"1-1/2""x3-1/2"" CONDUIT NIPPLE  25/50-PK",,4.1080,9.8988,NIP,,,50,25,,,,,,,,
ENC,64554,,751338316300,"1-1/2""x4"" CONDUIT NIPPLE  25/50-PK",,4.4716,10.7749,NIP,,,50,25,,,,,,,,
ENC,64555,,751338316409,"1-1/2""x5"" CONDUIT NIPPLE 25/50-PK",,5.0165,12.0879,NIP,,,50,25,,,,,,,,
ENC,64556,,751338316508,"1-1/2""x6"" CONDUIT NIPPLE  1/50-PK",,6.1671,14.8605,NIP,,,50,1,,,,,,,,
ENC,64558,,751338316607,"1-1/2""x8"" CONDUIT NIPPLE  1/40-PK",,9.4333,22.7309,NIP,,,40,1,,,,,,,,
ENC,6456,,751338316904,"2""xCLOSE CONDUIT NIPPLE  25/75-PK",,3.4174,8.2348,NIP,,,75,25,,,,,,,,
ENC,645610,,751338317703,"2""x10"" CONDUIT NIPPLE  1/20-PK",,13.4461,32.4002,NIP,,,20,1,,,,,,,,
ENC,645612,,751338317802,"2""x12"" CONDUIT NIPPLE  1/15-PK",,15.3103,36.8923,NIP,,,15,1,,,,,,,,
ENC,6456212,,751338317000,"2""x2-1/2"" CONDUIT NIPPLE  25/50-PK",,4.0114,9.6660,NIP,,,50,25,,,,,,,,
ENC,64563,,751338317109,"2""x3"" CONDUIT NIPPLE 25/50-PK",,4.6409,11.1829,NIP,,,50,25,,,,,,,,
ENC,6456312,,751338317208,"2""x3-1/2"" CONDUIT NIPPLE 1/40-PK",,5.2845,12.7337,NIP,,,40,0,,,,,,,,
ENC,64564,,751338317307,"2""x4"" CONDUIT NIPPLE 1/40-PK",,5.8335,14.0567,NIP,,,40,0,,,,,,,,
ENC,64565,,751338317406,"2""x5"" CONDUIT NIPPLE 1/40-PK",,6.8072,16.4030,NIP,,,40,0,,,,,,,,
ENC,64566,,751338317505,"2""x6"" CONDUIT NIPPLE  1/30-PK",,7.7827,18.7534,NIP,,,30,0,,,,,,,,
ENC,64567,,751338863361,"2""X7"" CONDUIT NIPPLE 1/20-PK",,12.4529,30.0069,NIP,,,20,1,,,,,,,,
ENC,64568,,751338317604,"2""x8"" CONDUIT NIPPLE  1/20-PK",,12.6533,30.4899,NIP,,,20,1,,,,,,,,
ENC,6457,,751338317901,"2-1/2""xCLOSE CONDUIT NIPPLE  1/40-PK",,9.3271,22.4750,NIP,,,40,1,,,,,,,,
ENC,645710,,751338318601,"2-1/2""x10"" CONDUIT NIPPLE  1/10-PK",,24.2982,58.5498,NIP,,,10,1,,,,,,,,
ENC,645712,,751338318700,"2-1/2""x12"" CONDUIT NIPPLE  1/10-PK",,28.2640,68.1061,NIP,,,10,1,,,,,,,,
ENC,64573,,751338318007,"2-1/2""x3"" CONDUIT NIPPLE  1/40-PK",,9.5806,23.0857,NIP,,,40,1,,,,,,,,
