Pricing File,,,,,,,,,,,,,,,,,,,,,
Pricing Type,Item Number,Item Description,UPC Code,Pricing Customer,SPA or CDC,Start Date,End Date,Currency Code,Quantity Break1,Price Break1,Quantity Break2,Price Break2,Quantity Break3,Price Break3,Quantity Break4,Price Break4,Quantity Break5,Price Break5,,,
Customer Discount,WG1600-11,MOTOR-125V 60HZ W/ GEAR COVER,078275119390,0,D2,20220404,20221231,USD,1,26.99,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG1603-11D,"MOTOR-BOXED,208/277V 60HZ",078275119451,0,,20220404,99999999,USD,1,28.99,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG1604-11D,"MOTOR-BOXED,208/277V 50HZ",078275072633,0,,20220404,99999999,USD,1,26.21,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG190-15D,"MOTOR-BOXED,125V 60HZ",078275119567,0,,20220404,99999999,USD,1,26.48,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG430-20D,"MOTOR-BOXED,125V 60HZ",078275020092,0,,20220404,99999999,USD,1,28.64,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG433-20D,"MOTOR-BOXED,208/277V 60HZ",078275020108,0,,20220404,99999999,USD,1,30.03,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG436-20,MOTOR- 480V 60HZ W/LEADS,,0,,20220404,99999999,USD,1,49.6,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG630D,"MOTOR-BOXED,125V 60HZ",078275020139,0,,20220404,99999999,USD,1,28.64,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG720-10D,"MOTOR-BOXED,125V 60HZ",078275119970,0,,20220404,99999999,USD,1,27.25,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG730-14D,"MOTOR-BOXED,125V 60HZ",078275054295,0,,20220404,99999999,USD,1,27.25,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG733-14D,"MOTOR-BOXED,208/277V 60HZ",078275054301,0,,20220404,99999999,USD,1,28.99,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG736-14,MOTOR-480V 60HZ W/LEADS,078275054318,0,,20220404,99999999,USD,1,49.6,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WG736-14D,"MOTOR-BOXED,480V 60HZ",078275072657,0,,20220404,99999999,USD,1,49.6,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WHAVQ4,"WATER HEATER TIMER, 24HR",078275140998,0,,20220404,99999999,USD,1,88.65,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WH21,25A WATER HEATER T/S 250V,078275007024,0,,20220404,99999999,USD,1,49.39,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WH2725AT,"T/S-ELEC,2CH,7DAY,INDOOR ENCL",078275149991,0,,20220404,99999999,USD,1,107.97,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WH40,40A TIME SWITCH 250V W/H (12),078275007406,0,,20220404,99999999,USD,1,70.1,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP1000C,WEATHER COVER SGL STD,078275022515,0,,20220404,99999999,USD,1,8.48,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP1000GC,WEATHER PROOF SGL COVER,078275043992,0,,20220404,99999999,USD,1,8.48,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1000HC,WEATHER PROOF SGL HZ CVR,078275028081,0,D2,20220404,20221231,USD,1,8.43,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP1000HGC,WEATHER PROOF SGL HZ CVR,078275044036,0,,20220404,99999999,USD,1,8.48,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP101,1 GANG DUPLEX,078275043329,0,,20220404,99999999,USD,1,2.46,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP1010C,WEATHER COVER SGL (DEEP),078275022522,0,,20220404,99999999,USD,1,8.43,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP1010HC,WEATHER PRF SGL HZ CVR DP,078275028098,0,,20220404,99999999,USD,1,8.43,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1010HMXD,X DUTY ALUM CVR H SGL,078275130128,0,D2,20220404,20221231,USD,1,14.27,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1010MXD,X DUTY ALUM CVR V SGL,078275130135,0,D2,20220404,20221231,USD,1,14.27,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP102,1 GANG GFCI,078275043336,0,,20220404,99999999,USD,1,2.37,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP1020C,WEATHER CVR STD (6),078275003224,0,,20220404,99999999,USD,1,11.02,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1030C,WEATHER CVR DEEP,078275003231,0,D2,20220404,20221231,USD,1,14.09,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1030MXD,X DUTY ALUM CVR DBL,078275130142,0,D2,20220404,20221231,USD,1,20.7,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP1050,WEATHER PROOF COVER JUMBO,078275028135,0,,20220404,99999999,USD,1,17.63,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP107,ROUND RECEPTICAL,078275062627,0,,20220404,99999999,USD,1,2.35,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1100C,"W/P COVER,SGL,VERT/HORZ (6)",078275072817,0,D2,20220404,20221231,USD,1,8.43,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1100WC,"W/P COVER,SGL,VERT/HORZ (6)",078275087897,0,D2,20220404,20221231,USD,1,8.43,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1110C,"W/P COVER,DEEP,SGL-VRT/HRZ (6)",078275072824,0,D2,20220404,20221231,USD,1,8.43,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1150C,SGL GNG CVR-VERT OR HORZ-JUMBO,078275072831,0,D2,20220404,20221231,USD,1,12.37,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP1220C,DOUBLE GANG CVR-STD,078275072695,0,,20220404,99999999,USD,1,10.46,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1230C,DOUBLE GANG CVR-DEEP,078275072701,0,D2,20220404,20221231,USD,1,10.37,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1250C,DOUBLE GANG CVR-JUMB0,078275072718,0,D2,20220404,20221231,USD,1,17.45,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1250MVXD,X DUTY ALUM CVR V SGL JUM,078275130104,0,D2,20220404,20221231,USD,1,21.3,0,0,0,0,0,0,0,0,,,
Customer Discount,WP1250MXD,X DUTY ALUM CVR DBL JUM,078275130111,0,D2,20220404,20221231,USD,1,22.31,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP17,SINGLE GANG INSERTS,078275072992,0,,20220404,99999999,USD,1,2.26,0,0,0,0,0,0,0,0,,,
Customer Discount,WP213,1 GANG COMBO RECEPTICAL,078275062634,0,D2,20220404,20221231,USD,1,2.44,0,0,0,0,0,0,0,0,,,
Customer Discount,WP217,DOUBLE GANG INSERTS,078275073005,0,D2,20220404,20221231,USD,1,2.44,0,0,0,0,0,0,0,0,,,
Customer Discount,WP3100C,"IN-USE CVR,SGL,VRT/HRZ (20)",078275106093,0,D2,20220404,20221231,USD,1,5.18,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP3103C,IN-USE CVR W/ROUND BOX ADAPTER,078275124721,0,,20220404,99999999,USD,1,8.81,0,0,0,0,0,0,0,0,,,
Customer Discount,WP3110MXD,X DUTY ALUM CVR V SGL TH,078275130098,0,D2,20220404,20221231,USD,1,14.29,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5000BL,"W/P CVR,SGL,VRT/HRZ 2.25 BLK",078275145580,0,D2,20220404,20221231,USD,1,6.34,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5000C,"W/P CVR,SGL,VRT/HRZ 2.25 CLEAR",078275145276,0,D2,20220404,20221231,USD,1,5.7,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5000G,"W/P CVR,SGL,VRT/HRZ 2.25 GREY",078275145283,0,,20220404,99999999,USD,1,8.52,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5000W,"W/P CVR,SGL,VRT/HRZ 2.25 WHTE",078275145597,0,D2,20220404,20221231,USD,1,8.44,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5100BL,"W/P CVR,SGL,VRT/HRZ 2.75 BLK",078275145665,0,D2,20220404,20221231,USD,1,6.34,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5100BR,"W/P CVR,SGL,VRT/HRZ 2.75 BRNZ",078275145627,0,D2,20220404,20221231,USD,1,6.34,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5100C,"W/P CVR,SGL,VRT/HRZ 2.75 CLEAR",078275145290,0,D2,20220404,20221231,USD,1,5.7,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5100G,"W/P CVR,SGL,VRT/HRZ 2.75 GREY",078275145306,0,D2,20220404,20221231,USD,1,6.34,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5100W,"W/P CVR,SGL,VRT/HRZ 2.75 WHTE",078275145672,0,D2,20220404,20221231,USD,1,6.34,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5103C,"W/P CVR,SGL,VRT/HRZ 2.75 CLEAR",078275147669,0,,20220404,99999999,USD,1,9.6,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5110C,"W/P CVR,SGL,VRT/HRZ3.625 CLEAR",078275145313,0,D2,20220404,20221231,USD,1,9.94,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5220B,"W/P CVR,DBL,VRT 2.25 CLAY",078275145771,0,,20220404,99999999,USD,1,13.2,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5220BL,"W/P CVR,DBL,VRT 2.25 BLK",078275145825,0,,20220404,99999999,USD,1,13.2,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5220C,"W/P CVR,DOUBLE GANG,2.25 CLEAR",078275145337,0,,20220404,99999999,USD,1,13.2,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5220G,"W/P CVR,DOUBLE GANG,2.25 GREY",078275145344,0,,20220404,99999999,USD,1,13.2,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5220W,"W/P CVR,DBL,VRT 2.25 WHITE",078275145832,0,,20220404,99999999,USD,1,13.2,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5221C,"W/P CVR, DBL GANG, 2.25 C INTS",078275147683,0,,20220404,99999999,USD,1,13.2,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5225C,"W/P CVR,DOUBLE GANG,2.75 CLEAR",078275145351,0,D2,20220404,20221231,USD,1,14.58,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP5225G,"W/P CVR,DOUBLE GANG,2.75 GREY",078275145368,0,,20220404,99999999,USD,1,14.72,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5240C,"W/P CVR,DOUBLE GANG,3.625CLEAR",078275145375,0,D2,20220404,20221231,USD,1,15.95,0,0,0,0,0,0,0,0,,,
Customer Discount,WP5500C,"W/P CVR, DBL, 30/50 AMP CLEAR",078275145399,0,D2,20220404,20221231,USD,1,20.91,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP6000BR,"WP LOW PRO, SD, SG, BRONZE",078275149922,0,,20220404,99999999,USD,1,8.42,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP6000G,"WP LOW PRO, SD, SG, GREY",078275149908,0,,20220404,99999999,USD,1,8.42,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP6000W,"WP LOW PRO, SD, SG, WHITE",078275149915,0,,20220404,99999999,USD,1,8.42,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP6200G,"WP LOW PRO, SD, DG, GREY",078275149960,0,,20220404,99999999,USD,1,13.27,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP7000BR,"WP LOW PRO, XD, SG, BRONZE",078275149892,0,,20220404,99999999,USD,1,9.58,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP7000G,"WP LOW PRO, XD, SG, GREY",078275149878,0,,20220404,99999999,USD,1,9.58,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP7000W,"WP LOW PRO, XD, SG, WHITE",078275149885,0,,20220404,99999999,USD,1,9.58,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP7003G,"W/P LOW PRO,XD,SG",078275150539,0,,20220404,99999999,USD,1,11.64,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP7200BR,"WP LOW PRO, XD, DG, BRONZE",078275149953,0,,20220404,99999999,USD,1,14.44,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP7200G,"WP LOW PRO, XD, DG, GREY",078275149939,0,,20220404,99999999,USD,1,14.44,0,0,0,0,0,0,0,0,,,
Region Pricing 250,WP7200W,"WP LOW PRO, XD, DG, WHITE",078275149946,0,,20220404,99999999,USD,1,14.44,0,0,0,0,0,0,0,0,,,
Region Pricing 250,0MC1F02001,"TERMINAL BLOCK, 2 POSITION",078275151369,0,,20220404,99999999,USD,1,1.16,0,0,0,0,0,0,0,0,,,
Region Pricing 250,0MC1F06001,"TERMINAL BLOCK, 6 POSITION",078275151376,0,,20220404,99999999,USD,1,1.84,0,0,0,0,0,0,0,0,,,
Region Pricing 250,0MC1F08001,"TERMINAL BLOCK, 8 POSITION",078275151093,0,,20220404,99999999,USD,1,2.1,0,0,0,0,0,0,0,0,,,
Region Pricing 250,107SB189,"TRIPPER-ON,24 HR,RED (S)",078275100374,0,,20220404,99999999,USD,1,0.06,0,0,0,0,0,0,0,0,,,
Region Pricing 250,107SB192,"TRIPPER-OFF,24 HR,BLK (S)",078275100381,0,,20220404,99999999,USD,1,0.07,0,0,0,0,0,0,0,0,,,
Region Pricing 250,107TN221,"CLIP-TRIPPER,OFF,24HR(S)",,0,,20220404,99999999,USD,1,0.07,0,0,0,0,0,0,0,0,,,
Region Pricing 250,107TN222,"CLIP-TRIPPER,ON,24HR (S)",,0,,20220404,99999999,USD,1,0.07,0,0,0,0,0,0,0,0,,,
Region Pricing 250,107T119,TRIPPER SWITCH #2 (S),078275100404,0,,20220404,99999999,USD,1,0.32,0,0,0,0,0,0,0,0,,,
Region Pricing 250,107T73,TRIPPER-CLIP(S002),078275100497,0,,20220404,99999999,USD,1,0.31,0,0,0,0,0,0,0,0,,,
Region Pricing 250,119T340,"TRANS-120V/60HZ,300VA(S)",000000000000,0,,20220404,99999999,USD,1,65.93,0,0,0,0,0,0,0,0,,,
Region Pricing 250,119T86A,TRANSFORMER ASSY      (S),078275100770,0,,20220404,99999999,USD,1,20.46,0,0,0,0,0,0,0,0,,,
Region Pricing 250,124--00139A,"INSLTR-BREAKER BASE,4POLE",,0,,20220404,99999999,USD,1,26.33,0,0,0,0,0,0,0,0,,,
Region Pricing 250,124--00140A,"INSLTR-BREAKER BASE,8POLE",,0,,20220404,99999999,USD,1,28.76,0,0,0,0,0,0,0,0,,,
Region Pricing 250,124T1948,INSLTR-SCRND-1 POLE  (SM644),078275800229,0,,20220404,99999999,USD,1,2.34,0,0,0,0,0,0,0,0,,,
Region Pricing 250,124T1952,INSLTR-SCREENED TS SER (SM0644,078275800236,0,,20220404,99999999,USD,1,1.33,0,0,0,0,0,0,0,0,,,
Region Pricing 250,124T2097,INSULATOR-SCREENED  (S013),078275101210,0,,20220404,99999999,USD,1,1.71,0,0,0,0,0,0,0,0,,,
Region Pricing 250,124T2411A,T/S INSULATOR 10 PACK    (ND),999999999993,0,,20220404,99999999,USD,1,11.65,0,0,0,0,0,0,0,0,,,
Region Pricing 250,131T68GA,CARRYOVER SW-GA (OEM) (S),078275211704,0,,20220404,99999999,USD,1,399.11,0,0,0,0,0,0,0,0,,,
Region Pricing 250,133RC1144,"SWITCH-AIR,MOMENTARY (S)",078275051652,0,,20220404,99999999,USD,1,15.23,0,0,0,0,0,0,0,0,,,
Region Pricing 250,133T698A,SWITCH ASSEMBLY (S001),078275102408,0,,20220404,99999999,USD,1,6.34,0,0,0,0,0,0,0,0,,,
Region Pricing 250,133T700A,SWITCH ASSEMBLY (S001),078275102415,0,,20220404,99999999,USD,1,19.99,0,0,0,0,0,0,0,0,,,
Region Pricing 250,133T701A,SWITCH ASSEMBLY (S001),078275102422,0,,20220404,99999999,USD,1,10.34,0,0,0,0,0,0,0,0,,,
Region Pricing 250,133T773A,SWITCH ASSY  (S001),078275102453,0,,20220404,99999999,USD,1,10.35,0,0,0,0,0,0,0,0,,,
Region Pricing 250,143PS307,"RELAY-DPST,3HP,24VDC (S)",,0,,20220404,99999999,USD,1,34.31,0,0,0,0,0,0,0,0,,,
Region Pricing 250,143RC140,RELAY-4 FUNCTION   (S),078275051645,0,,20220404,99999999,USD,1,69.9,0,0,0,0,0,0,0,0,,,
Region Pricing 250,143RC151,"RELAY-DPST,3HP,24V (S)",000000000000,0,,20220404,99999999,USD,1,19.72,0,0,0,0,0,0,0,0,,,
Region Pricing 250,143T135,"RELAY-DPST,3HP,240V  (S)",078275046498,0,,20220404,99999999,USD,1,37.31,0,0,0,0,0,0,0,0,,,
Region Pricing 250,143T136,"RELAY-DPST,3HP,120V  (S)",078275046504,0,,20220404,99999999,USD,1,34.83,0,0,0,0,0,0,0,0,,,
Region Pricing 250,143T145A,RELAY ASSY-ACCESSORY (S001),078275123748,0,,20220404,99999999,USD,1,19.29,0,0,0,0,0,0,0,0,,,
Region Pricing 250,146MT577,KNOB-WALL SWITCH (S005),,0,,20220404,99999999,USD,1,0.96,0,0,0,0,0,0,0,0,,,
Region Pricing 250,146MT579,KNOB-WALL SWITCH (S005),,0,,20220404,99999999,USD,1,0.95,0,0,0,0,0,0,0,0,,,
Region Pricing 250,148FD5054,DIAL-SCREENED  (S),,0,,20220404,99999999,USD,1,2.63,0,0,0,0,0,0,0,0,,,
Region Pricing 250,148FD5060,DIAL-SCREENED  (S),,0,,20220404,99999999,USD,1,2.63,0,0,0,0,0,0,0,0,,,
Region Pricing 250,148FD5065,DIAL-SCREENED  (S),,0,,20220404,99999999,USD,1,2.6,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156--01318A,PKG-DTAV40 PLATE ASSY (ND),,0,,20220404,99999999,USD,1,3.53,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156EB1945A,PACKING ASSY-TRIPPER (ND),078275002128,0,,20220404,99999999,USD,1,2.45,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156PA13714A,"3/4"" NONMETALLIC HUB KIT (ND)",999999999993,0,,20220404,99999999,USD,1,19,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156PA13715A,"1"" NONMETALLIC HUB KIT (ND)",999999999993,0,,20220404,99999999,USD,1,19,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156PB10398A,PKG ASSY-TRIPPERS (S),078275125391,0,,20220404,99999999,USD,1,1.16,0,0,0,0,0,0,0,0,,,
Customer Discount,156T1948A,PKG-5 TRIPPER BAG ASSY  (ND),078275211315,0,D2,20220404,20221231,USD,1,3.51,0,0,0,0,0,0,0,0,,,
Customer Discount,156T1950A,PACKING ACCESSORIES (ND),078275211339,0,D2,20220404,20221231,USD,1,2.79,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156T1954A,PACK.ACCESS-TRIP(OEM)(ND),078275211421,0,,20220404,99999999,USD,1,3.55,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156T1957A,PACK.ACCESS-SKIP(OEM)(ND),078275211414,0,,20220404,99999999,USD,1,2.82,0,0,0,0,0,0,0,0,,,
Customer Discount,156T1978A,PACK-ASSY-TRIPRS(OEM)(ND),078275002135,0,D2,20220404,20221231,USD,1,2.32,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156T2548A,PKG-14 TRIPPER BAG ASSY  (ND),078275211384,0,,20220404,99999999,USD,1,14.21,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156T3085A,PACK ACCESS-SKIP(OEM)(ND),078275600713,0,,20220404,99999999,USD,1,2.08,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156T3230A,PACKING ASSEMBLY (ND),078275600706,0,,20220404,99999999,USD,1,3.7,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156T3492A,PKG ASSY-TRIP 1 SET (ND),078275104648,0,,20220404,99999999,USD,1,1.9,0,0,0,0,0,0,0,0,,,
Customer Discount,156T4042A,"HTR CNTRL,FIREMAN,SW KIT (ND)",078275701137,0,D2,20220404,20221231,USD,1,21.03,0,0,0,0,0,0,0,0,,,
Region Pricing 250,156T6738A,PACKING-BAG ASSY (A),078275023109,0,,20220404,99999999,USD,1,3.88,0,0,0,0,0,0,0,0,,,
Region Pricing 250,178GR10K-1,DEFROST MODULE THERMO PROBE,078275148550,0,,20220404,99999999,USD,1,26.92,0,0,0,0,0,0,0,0,,,
Customer Discount,178PA28A,TSTAT-FREEZE PROBE KIT (ND),078275087972,0,D2,20220404,20221231,USD,1,60.25,0,0,0,0,0,0,0,0,,,
Region Pricing 250,178T24,TSTAT-FREEZE PROTECT(S),078275046511,0,,20220404,99999999,USD,1,37.98,0,0,0,0,0,0,0,0,,,
Region Pricing 250,188RC1712A,PCB ASM-HAND/WAVE (S),,0,,20220404,99999999,USD,1,117.16,0,0,0,0,0,0,0,0,,,
Region Pricing 250,2T2040GA,CASE-STD INDOOR (OEM) (S),078275210141,0,,20220404,99999999,USD,1,15.84,0,0,0,0,0,0,0,0,,,
Region Pricing 250,2T2331GA,CASE-RAINTITE (OEM) (S),078275600829,0,,20220404,99999999,USD,1,66.47,0,0,0,0,0,0,0,0,,,
Region Pricing 250,2T2365GA,"CASE-OEM,FLUSH W/LOCK (ND)",078275800069,0,,20220404,99999999,USD,1,129.22,0,0,0,0,0,0,0,0,,,
Region Pricing 250,2T2485GA,CASE-RAINTITE (OEM),078275701595,0,,20220404,99999999,USD,1,63.41,0,0,0,0,0,0,0,0,,,
Region Pricing 250,2T2500GA,CASE GR.-PLAST.R/T(OEM)(S,078275700598,0,,20220404,99999999,USD,1,66.47,0,0,0,0,0,0,0,0,,,
Region Pricing 250,2T2502GA,CASE GROUP-R/T.  (OEM)(S),078275114210,0,,20220404,99999999,USD,1,63.41,0,0,0,0,0,0,0,0,,,
Region Pricing 250,2T308A,"CASE-FLUSH W/LOCK,OEM,(S)",078275210028,0,,20220404,99999999,USD,1,143,0,0,0,0,0,0,0,0,,,
Region Pricing 250,2T511GA,CASE-RAINTITE (OEM),078275210059,0,,20220404,99999999,USD,1,66.47,0,0,0,0,0,0,0,0,,,
Region Pricing 250,21T156A,(4)SPACER-BAGGY ASSY (S),078275025073,0,,20220404,99999999,USD,1,6.79,0,0,0,0,0,0,0,0,,,
Region Pricing 250,21T166A,(2) SPACER-BAGGIE ASSY(S),,0,,20220404,99999999,USD,1,7.59,0,0,0,0,0,0,0,0,,,
Region Pricing 250,22LG0120,"BRKT-LIGHT ADJUST,EK P/C",078275148802,0,,20220404,99999999,USD,1,0.23,0,0,0,0,0,0,0,0,,,
Region Pricing 250,22LG116,"BRKT-LIGHT ADJUST,KP P/C",078275148796,0,,20220404,99999999,USD,1,0.23,0,0,0,0,0,0,0,0,,,
Region Pricing 250,22T338GR,BRACKET GROUP  (OEM) (ND),078275211230,0,,20220404,99999999,USD,1,7.76,0,0,0,0,0,0,0,0,,,
Region Pricing 250,24EB5495,"PLT-SGL TIMER,PTD/SCRD(S)",078275071933,0,,20220404,99999999,USD,1,1.25,0,0,0,0,0,0,0,0,,,
Region Pricing 250,24EB5524,"PLT-DBL,T/DEC,PTD/SCRD(S)",078275071957,0,,20220404,99999999,USD,1,9.86,0,0,0,0,0,0,0,0,,,
Region Pricing 250,24T5265A,"PLT-SWITCH,PAINTED   (S)",078275044616,0,,20220404,99999999,USD,1,21.42,0,0,0,0,0,0,0,0,,,
Region Pricing 250,6LV1352,CVR- PHOTOCNTRL (S),078275700635,0,,20220404,99999999,USD,1,0.52,0,0,0,0,0,0,0,0,,,
