"MORRIS PRICING EFFECTIVE May 13, 2022",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Bar Code#,key,UNSPS Code,Page#,Morris Cat #,Min Piece   Order Qty,Item Description,Price Per,Broken Case Price,PVC Cement                                 1-19 Cases                            Ships UPS,PVC Cement            Pickup/Will Call,PVC Cement                     20+ Cases                  Assorted ,Qty Per Case,,,,,,,
5188,601986740715,,,SPR2022LC2,74071C,1,Watt Tnbl G4 Type V 240/300W 4K 120-277V Br,Piece,257.50,,,,,,,,,,,
5189,601986740722,,,SPR2022LC3,74072A,1,G3 Area Light Cover w/ Mot Sens Install,Piece,65.36,,,,,,,,,,,
5190,601986740722,,,SPR2022LC3,74072C,1,G4 Area Light Microwve Mot Sens,Piece,47.54,,,,,,,,,,,
5191,601986740739,,,SPR2022LC9,74073A,1,15W FlatPanel Bracket 4000K Br,Piece,23.00,,,,,,,,,,,
5192,601986740746,,,SPR2022LC9,74074A,1,30W FlatPanel Bracket 4000K Br,Piece,38.00,,,,,,,,,,,
5193,601986740753,,,see website,74075A,1,50W FlatPanel Bracket 4000K Br,Piece,50.00,,,,,,,,,,,
5194,601986740760,,,SPR2022LC9,74076A,1,15W FlatPanel Knuckl 4000K Bz,Piece,23.00,,,,,,,,,,,
5195,601986740777,,,SPR2022LC9,74077A,1,30W FlatPanel Knuckl 4000K Bz,Piece,38.00,,,,,,,,,,,
5196,601986740791,,,SPR2022LC3,74079A,1,80W 5000K 120-277V Type III Br,Piece,118.58,,,,,,,,,,,
5197,601986740791,,,SPR2022LC2,74079C,1,80W G4 Type III 5K 120-277V Br,Piece,107.00,,,,,,,,,,,
5198,601986740807,,,SPR2022LC3,74080A,1,80W 5000K 120-277V Type IV Bro,Piece,118.58,,,,,,,,,,,
5199,601986740807,,,SPR2022LC2,74080C,1,80W G4 Type IV 5K 120-277V Br,Piece,107.00,,,,,,,,,,,
5200,601986740821,,,SPR2022LC2,74082C,1,Watt Tnbl G4 Type V 240/300W 5K 120-277V Wh,Piece,254.00,,,,,,,,,,,
5201,601986740869,,,SPR2022LC2,74086C,1,Watt Tnbl 60-100W G4 Type V 120-277V 5K Wh,Piece,122.00,,,,,,,,,,,
5202,601986740876,,,SPR2022LC2,74087C,1,Watt Tnbl G4 Type V 150/200W 5K 120-277V Wh,Piece,184.00,,,,,,,,,,,
5203,601986740883,,,SPR2022LC2,74088,1,60-100W 3K-5K 120-277V Type 3 Br,Piece,154.50,,,,,,,,,,,
5204,601986740890,,,SPR2022LC2,74089,1,150/200W 3K-5K 120-277V Type3 Br,Piece,206.00,,,,,,,,,,,
5205,601986740906,,,SPR2022LC3,74090,1,Remote Con for 74091 Sensor,Piece,15.45,,,,,,,,,,,
5206,601986740913,,,SPR2022LC3,74091,1,Motion Sensor Gen3 Area Light ,Piece,29.72,,,,,,,,,,,
5207,601986740937,,,see website,74093A,1,UFO HiBay 240W 4K 120-277V,Piece,140.00,,,,,,,,,,,
5208,601986740937,,,SPR2022LC22,74093B,1,UFO HiBay 240W 4K 120-277V,Piece,150.00,,,,,,,,,,,
5209,601986740944,,,SPR2022LC22,74094B,1,UFO HiBay 200W 4K 120-277V,Piece,130.00,,,,,,,,,,,
5210,601986740951,,,SPR2022LC22,74095B,1,UFO HiBay 150W 4K 120-277V,Piece,110.00,,,,,,,,,,,
5211,601986740968,,,SPR2022LC23,74096A,1,UFO HiBay 100W5K 120-277V Econ G5,Piece,85.00,,,,,,,,,,,
5212,601986740975,,,SPR2022LC23,74097A,1,UFO HiBay 150W5K 120-277V Econ G5,Piece,95.00,,,,,,,,,,,
5213,601986740982,,,SPR2022LC23,74098A,1,UFO HiBay 200W5K 120-277V Econ,Piece,115.00,,,,,,,,,,,
5214,601986740999,,,SPR2022LC23,74099A,1,UFO HiBay 240W5K 120-277V Econ,Piece,135.00,,,,,,,,,,,
5215,601986741002,,,SPR2022LC22,74100B,1,UFO HiBay 100W 5K 120-277V,Piece,90.00,,,,,,,,,,,
5216,601986741019,,,see website,74101,1,UFO HiBay 100W 480V 5000K,Piece,75.00,,,,,,,,,,,
5217,601986741019,,,SPR2022LC22,74101B,1,UFO HiBay 100W 4K 120-277V,Piece,90.00,,,,,,,,,,,
5218,601986741026,,,SPR2022LC22,74102B,1,UFO HiBay 150W 5K 120-277V,Piece,110.00,,,,,,,,,,,
5219,601986741033,,,see website,74103A,1,UFO HiBay 150W 5K 200-480V,Piece,160.00,,,,,,,,,,,
5220,601986741033,,,SPR2022LC22,74103B,1,UFO HiBay 160-240W 5K 200-480V,Piece,230.00,,,,,,,,,,,
5221,601986741040,,,see website,74104A,1,UFO HiBay 200W 5K 120-277V,Piece,115.00,,,,,,,,,,,
5222,601986741040,,,SPR2022LC22,74104B,1,UFO HiBay 200W 5K 120-277V,Piece,130.00,,,,,,,,,,,
5223,601986741057,,,see website,74105A,1,UFO HiBay 200W 5K 200-480V,Piece,175.00,,,,,,,,,,,
5224,601986741064,,,SPR2022LC22,74106B,1,UFO HiBay 240W 5K 120-277V,Piece,150.00,,,,,,,,,,,
5225,601986741088,,,SPR2022LC23,74108A,1,UFO HiBay 300W 120-277V 5000K,Piece,240.00,,,,,,,,,,,
5226,601986741095,,,SPR2022LC23,74109A,1,UFO HiBay 300W 480V 5000K,Piece,290.00,,,,,,,,,,,
5227,601986741101,,,SPR2022LC22,74110B,1,U bracket for 100W 150W 2021 UFO,Piece,12.60,,,,,,,,,,,
5228,601986741125,,,SPR2022LC22,74112B,1,U bracket for 200W 240W 2021 UFO,Piece,18.90,,,,,,,,,,,
5229,601986741132,,,see website,74113A,1,Safety Tether 100-240W,Piece,5.66,,,,,,,,,,,
5230,601986741194,,,see website,74119A,1,Aluminum Reflector 70° 100W,Piece,15.75,,,,,,,,,,,
5231,601986741194,,,SPR2022LC22,74119B,1,90° Al Reflctr 100-150W 2021 UFO,Piece,17.64,,,,,,,,,,,
5232,601986741200,,,see website,74120A,1,Aluminum Reflector 70° 150W,Piece,19.25,,,,,,,,,,,
5233,601986741217,,,SPR2022LC22,74121B,1,90°Al Reflector 200W 240W G5 UFO,Piece,23.63,,,,,,,,,,,
5234,601986741231,,,SPR2022LC22,74123B,1,PC Reflct 90° 100W/150W 2021 UFO,Piece,43.46,,,,,,,,,,,
5235,601986741248,,,see website,74124A,1,PC Reflector 90° 150W,Piece,53.70,,,,,,,,,,,
5236,601986741255,,,SPR2022LC22,74125B,1,90° PC Reflct 200W/240W 2021 UFO,Piece,60.47,,,,,,,,,,,
5237,601986741316,,,see website,74131A,1,90 deg PC lens 100W,Piece,7.08,,,,,,,,,,,
5238,601986741323,,,see website,74132A,1,90 deg PC lens 150W,Piece,7.93,,,,,,,,,,,
5239,601986741330,,,see website,74133A,1,90 deg PC lens 200/240W,Piece,9.05,,,,,,,,,,,
5240,601986741354,,,SPR2022LC22,74135C,1,Wire Guard for 100-150W 2021 UFO,Piece,7.56,,,,,,,,,,,
5241,601986741361,,,see website,74136B,1,Wire Guard 150W UFO,Piece,6.86,,,,,,,,,,,
5242,601986741378,,,SPR2022LC22,74137C,1,Wire Guard for 200-240W 2021 UFO,Piece,11.33,,,,,,,,,,,
5243,601986714392,,,see website,74139,1,Motion sensor Kit 100-277V,Piece,45.28,,,,,,,,,,,
5244,601986714408,,,see website,74140,1,Motion sensor Kit 480V,Piece,50.94,,,,,,,,,,,
5245,601986741422,,,SPR2022LC24,74142B,2,Wireguard 50W G5 Lin HB,Piece,15.4770,,,,,,,,,,,
5246,601986741439,,,SPR2022LC22,74143,1,"1/2"" to 3/4"" Adaptor for UFO",Piece,2.52,,,,,,,,,,,
5247,601986741439,,,see website,74143A,1,"M10 or M12 to 3/4"" NPT Adaptor",Piece,4.34,,,,,,,,,,,
5248,601986741453,,,see website,74145A,1,Suspension Chain 100-240W,Piece,11.32,,,,,,,,,,,
5249,601986741460,,,see website,74146A,1,60 deg PC lens 100W,Piece,7.08,,,,,,,,,,,
5250,601986741477,,,see website,74147A,1,60 deg PC lens 150W,Piece,7.93,,,,,,,,,,,
5251,601986741484,,,see website,74148A,1,60 deg PC lens 200/240W,Piece,9.05,,,,,,,,,,,
5252,601987741490,,,SPR2022LC22,74149B,1,90° PC Bottom cover - 100-150W,Piece,28.22,,,,,,,,,,,
5253,601988741505,,,see website,74150A,1,Reflector Bottom Cover 150W,Piece,36.23,,,,,,,,,,,
5254,601989741528,,,SPR2022LC22,74152B,1,90°PC bottom cover 200W 240W,Piece,37.74,,,,,,,,,,,
5255,601990741531,,,see website,74153A,1,Remote Controller 480V UFO HB,Piece,17.31,,,,,,,,,,,
5256,601986741552,,,SPR2022LC1,74155,1,Square Pole Mount Bronze DOB,Piece,17.49,,,,,,,,,,,
5257,601986741569,,,SPR2022LC1,74156,1,Round Pole Mount Bronze DOB,Piece,24.48,,,,,,,,,,,
5258,601986741576,,,SPR2022LC1,74157,1,Slipfitter Mount Bronze DOB,Piece,34.95,,,,,,,,,,,
5259,601986741583,,,SPR2022LC1,74158,1,Trunnion Mount Bronze DOB,Piece,34.95,,,,,,,,,,,
5260,601986741590,,,SPR2022LC1,74159,1,Shorting cap DOB,Piece,4.94,,,,,,,,,,,
5261,601986741606,,,SPR2022LC1,74160,1,DOB Area 75W 120V TYPE II 5K,Piece,132.80,,,,,,,,,,,
5262,601986741613,,,SPR2022LC1,74161,1,DOB Area 75W 120V TYPE III 5K,Piece,132.80,,,,,,,,,,,
5263,601986741620,,,SPR2022LC1,74162,1,DOB Area 75W 120V TYPE IV 5K,Piece,132.80,,,,,,,,,,,
5264,601986741637,,,SPR2022LC1,74163,1,DOB Area 75W 120V TYPE V 5K,Piece,132.80,,,,,,,,,,,
5265,601986741644,,,SPR2022LC1,74164,1,DOB Area 100W 120V TYPE II 5K,Piece,155.89,,,,,,,,,,,
5266,601986741651,,,SPR2022LC1,74165,1,DOB Area 100W 120V TYPE III 5K,Piece,155.89,,,,,,,,,,,
5267,601986741668,,,SPR2022LC1,74166,1,DOB Area 100W 120V TYPE IV 5K,Piece,155.89,,,,,,,,,,,
5268,601986741675,,,SPR2022LC1,74167,1,DOB Area 100W 120V TYPE V 5K,Piece,155.89,,,,,,,,,,,
5269,601986741682,,,SPR2022LC1,74168,1,DOB Area 150W 120V TYPE II 5K,Piece,184.76,,,,,,,,,,,
5270,601986741699,,,SPR2022LC1,74169,1,DOB Area 150W 120V TYPE III 5K,Piece,184.76,,,,,,,,,,,
5271,601986741705,,,SPR2022LC1,74170,1,DOB Area 150W 120V TYPE IV 5K,Piece,184.76,,,,,,,,,,,
5272,601986741712,,,SPR2022LC1,74171,1,DOB Area 150W 120V TYPE V 5K,Piece,184.76,,,,,,,,,,,
5273,601986741729,,,SPR2022LC1,74172,1,DOB Area 200W 120V TYPE II 5K,Piece,230.95,,,,,,,,,,,
5274,601986741736,,,SPR2022LC1,74173,1,DOB Area 200W 120V TYPE III 5K,Piece,230.95,,,,,,,,,,,
5275,601986741743,,,SPR2022LC1,74174,1,DOB Area 200W 120V TYPE IV 5K,Piece,230.95,,,,,,,,,,,
5276,601986741750,,,SPR2022LC1,74175,1,DOB Area 200W 120V TYPE V 5K,Piece,230.95,,,,,,,,,,,
5277,601986741767,,,SPR2022LC1,74176,1,DOB Area 240W 120V TYPE II 5K,Piece,277.14,,,,,,,,,,,
5278,601986741774,,,SPR2022LC1,74177,1,DOB Area 240W 120V TYPE III 5K,Piece,277.14,,,,,,,,,,,
5279,601986741781,,,SPR2022LC1,74178,1,DOB Area 240W 120V TYPE IV 5K,Piece,277.14,,,,,,,,,,,
5280,601986741798,,,SPR2022LC1,74179,1,DOB Area 240W 120V TYPE V 5K,Piece,277.14,,,,,,,,,,,
5281,601986741804,,,SPR2022LC1,74180,1,DOB Area 300W 120V TYPE II 5K,Piece,344.21,,,,,,,,,,,
5282,601986741811,,,SPR2022LC1,74181,1,DOB Area 300W 120V TYPE III 5K,Piece,344.21,,,,,,,,,,,
5283,601986741828,,,SPR2022LC1,74182,1,DOB Area 300W 120V TYPE IV 5K,Piece,344.21,,,,,,,,,,,
5284,601986741835,,,SPR2022LC1,74183,1,DOB Area 300W 120V TYPE V 5K,Piece,344.21,,,,,,,,,,,
5285,601992741850,,,see website,74185A,1,Microwave Sen UFO ,Piece,80.82,,,,,,,,,,,
5286,601986741866,,,SPR2022LC22,74186B,1,PIR Sensor for 100-240w 2021 UFO,Piece,26.46,,,,,,,,,,,
5287,601986741872,,,SPR2022LC22,74187B,1,Motion Sensr for 100-240W 2021 UFO,Piece,30.23,,,,,,,,,,,
5288,601995741888,,,SPR2022LC3,74188B,1,Remote Contrl for 2021 UFO Sensrs,Piece,14.49,,,,,,,,,,,
5289,601986741934,,,SPR2022LC1,74193,1,Motion Sensor DOB Area Light,Piece,31.37,,,,,,,,,,,
5290,601986741941,,,SPR2022LC1,74194,1,Glare Shield BR 75-100W DOB ,Piece,9.01,,,,,,,,,,,
5291,601986741958,,,SPR2022LC1,74195,1,Glare Shield BR 150-300W DOB ,Piece,13.95,,,,,,,,,,,
5292,601986741972,,,see website,74196,1,UFO EM Backup 40W w/Junct Box,Piece,184.20,,,,,,,,,,,
5293,601986741972,,,see website,74197,1,Remote Control for 74196 EM BU,Piece,16.63,,,,,,,,,,,
5294,601986741989,,,SPR2022LC22,74198,1,2021 UFO WH 100-150W 120-277V CCT,Piece,125.00,,,,,,,,,,,
5295,601986741996,,,SPR2022LC22,74199,1,2021 UFO WH 160-240W 120-277V CCT,Piece,199.00,,,,,,,,,,,
5296,601986742009,,,SPR2022LC8,74200,1,Rayzr slim flood 10W 5700K,Piece,10.00,,,,,,,,,,,
5297,601986742016,,,SPR2022LC8,74201,1,Rayzr slim flood 20W 5700K,Piece,15.00,,,,,,,,,,,
5298,601986742023,,,SPR2022LC8,74202,1,Rayzr slim flood 30W 5700K,Piece,20.00,,,,,,,,,,,
5299,601986742030,,,SPR2022LC8,74203,1,Rayzr slim flood 50W 5700K,Piece,25.00,,,,,,,,,,,
5300,601986742047,,,SPR2022LC8,74204,1,Rayzr slim flood 100W 5700K,Piece,40.00,,,,,,,,,,,
5301,601986742122,,,see website,74212,,UFO HiBay 150W 5K 120-277V WH,Piece,120.50,,,,,,,,,,,
5302,601986742146,,,see website,74214,,UFO HiBay 200W 5K 120-277V WH,Piece,148.00,,,,,,,,,,,
5303,601986742917,,,SPR2022LC23,74291,1,UFO Econo 150W 5K 120-277V ETL,Piece,79.50,,,,,,,,,,,
5304,601986742924,,,SPR2022LC23,74292,1,UFO Econo 200W 5K 120-277V ETL,Piece,98.50,,,,,,,,,,,
5305,601986742931,,,SPR2022LC23,74293,1,UFO Econo 240W 5K 120-277V ETL,Piece,119.00,,,,,,,,,,,
5306,601986742948,,,SPR2022LC22,74297,1,2021 UFO BLK 100-150W 120-277V CCT,Piece,125.00,,,,,,,,,,,
5307,601986745000,,,SPR2022LC9,74500,1,15W Small Flood G2 Bracket Mnt 3K Br,Piece,14.25,,,,,,,,,,,
5308,601986745017,,,SPR2022LC9,74501,1,15W Small Flood G2 Bracket Mnt 4K Br,Piece,14.25,,,,,,,,,,,
5309,601986745024,,,SPR2022LC9,74502,1,15W Small Flood G2 Bracket Mnt 5K Br,Piece,14.25,,,,,,,,,,,
5310,601986745031,,,SPR2022LC9,74503,1,15W Small Flood G2 Knuckle Mount 3K Br,Piece,16.15,,,,,,,,,,,
5311,601986745048,,,SPR2022LC9,74504,1,15W Small Flood G2 Knuckle Mount 3K Wh,Piece,16.15,,,,,,,,,,,
5312,601986745055,,,SPR2022LC9,74505,1,15W Small Flood G2 Knuckle Mount 4K Br,Piece,16.15,,,,,,,,,,,
5313,601986745062,,,SPR2022LC9,74506,1,15W Small Flood G2 Knuckle Mount 5K Br,Piece,16.15,,,,,,,,,,,
5314,601986745079,,,SPR2022LC9,74507,1,15W Small Flood G2 Knuckle Mount 5K Wh,Piece,16.15,,,,,,,,,,,
5315,601986745109,,,SPR2022LC9,74510,1,30W CCT Small Flood Bracket Mnt 3K-5K Br,Piece,24.70,,,,,,,,,,,
5316,601986745123,,,SPR2022LC9,74512,1,30W CCT Small Flood Bracket Mnt 3K-5K Wh,Piece,24.70,,,,,,,,,,,
5317,601986745147,,,SPR2022LC9,74514,1,30W CCT Small Flood Knckl Mnt 3K-5K Br,Piece,26.60,,,,,,,,,,,
5318,601986745161,,,SPR2022LC9,74516,1,30W CCT Small Flood Knckl Mnt 3K-5K Wh,Piece,26.60,,,,,,,,,,,
5319,601986745208,,,SPR2022LC9,74520,1,50W CCT Small Flood Bracket Mnt 3K-5K Br,Piece,38.00,,,,,,,,,,,
5320,601986745222,,,SPR2022LC9,74522,1,50W CCT Small Flood Bracket Mnt 3K-5K Wh,Piece,38.00,,,,,,,,,,,
5321,601986745246,,,SPR2022LC9,74524,1,50W CCT Small Flood Knckl Mnt 3K-5K Br,Piece,39.90,,,,,,,,,,,
5322,601986745260,,,SPR2022LC9,74526,1,50W CCT Small Flood Knckl Mnt 3K-5K Wh,Piece,39.90,,,,,,,,,,,
5323,601986746601,,,see website,74660,,Bu Flood 22W 120-277 4K Br 49°,Piece,49.00,,,,,,,,,,,
5324,601986746625,,,see website,74662,,Bu Flood 40W 120-277 4K Br 45°,Piece,75.00,,,,,,,,,,,
5325,601986746649,,,see website,74664,,Bu Flood 22W 120-277 5K Br 78°,Piece,49.00,,,,,,,,,,,
5326,601986746663,,,see website,74666,,Bu Flood 40W 120-277 5K Br 78°,Piece,75.00,,,,,,,,,,,
5327,601986746700,,,SPR2022LC12,74670,,Camo Bullet Flood 21W,Piece,70.00,,,,,,,,,,,
5328,601986746724,,,SPR2022LC12,74672,,Camo Bullet Flood 40W,Piece,95.00,,,,,,,,,,,
5329,601986747332,,,SPR2022LC3,74733C,1,Yoke Mount 60W-100W G4 Br,Piece,14.27,,,,,,,,,,,
5330,601986747349,,,SPR2022LC3,74734C,1,Yoke Mount 60W-100W G4 Wh,Piece,14.27,,,,,,,,,,,
5331,601986747370,,,SPR2022LC3,74737C,1,Yoke Mount 240W-300W G4 Br,Piece,17.83,,,,,,,,,,,
5332,601986747387,,,SPR2022LC3,74738C,1,Yoke Mount 240W-300W G4 Wh,Piece,17.83,,,,,,,,,,,
5333,601986748032,,,SPR2022LC23,74803,1,Reflector Bottom Cover UFO,Piece,35.70,,,,,,,,,,,
5334,601986748049,,,SPR2022LC23,74804,1,PC REFLECTOR 100-150W UFO,Piece,31.13,,,,,,,,,,,
5335,601986750004,,,SPR2022LC40,75000,1,16ft Strip 60LED 12V 27K IP20,Piece,10.78,,,,,,,,,,,
5336,601986750011,,,SPR2022LC40,75001,1,16ft Strip 60LED 12V 4K IP20,Piece,10.78,,,,,,,,,,,
5337,601986750028,,,SPR2022LC40,75002,1,16ft Strip 60LED 12V 65K IP20,Piece,10.78,,,,,,,,,,,
5338,601986750035,,,SPR2022LC40,75003,1,16ft Strip 60LED 12V 27K IP65,Piece,15.59,,,,,,,,,,,
5339,601986750042,,,SPR2022LC40,75004,1,16ft Strip 60LED 12V 4K IP65,Piece,15.59,,,,,,,,,,,
5340,601986750059,,,SPR2022LC40,75005,1,16ft Strip 60LED 12V 65K IP65,Piece,15.59,,,,,,,,,,,
5341,601986750066,,,SPR2022LC40,75006,1,Adapt for 12v 60LED Flex Strip,Piece,15.91,,,,,,,,,,,
5342,601986750073,,,SPR2022LC40,75007,1,16ft Strip 120LED 12V 27K IP20,Piece,15.89,,,,,,,,,,,
5343,601986750080,,,SPR2022LC40,75008,1,16ft Strip 120LED 12V 4K IP20,Piece,15.89,,,,,,,,,,,
5344,601986750097,,,SPR2022LC40,75009,1,16ft Strip 120LED 12V 65K IP20,Piece,15.89,,,,,,,,,,,
5345,601986750103,,,SPR2022LC40,75010,1,16ft Strip 120LED 12V 27K IP65,Piece,20.69,,,,,,,,,,,
5346,601986750110,,,SPR2022LC40,75011,1,16ft Strip 120LED 12V 4K IP65,Piece,20.69,,,,,,,,,,,
5347,601986750127,,,SPR2022LC40,75012,1,16ft Strip 120LED 12V 65K IP65,Piece,20.69,,,,,,,,,,,
5348,601986750134,,,SPR2022LC40,75013,1,Adap for 12V 120LED Flex Strip,Piece,23.58,,,,,,,,,,,
5349,601986750141,,,SPR2022LC41,75014,1,16ft RGB Flex Strip 60LED IP20,Piece,21.57,,,,,,,,,,,
5350,601986750158,,,SPR2022LC41,75015,1,16ft RGB Flex Strip 60LED IP65,Piece,26.39,,,,,,,,,,,
5351,601986750189,,,SPR2022LC42,75018,1,150ft Strip 120V 60LD 27K IP65,Piece,249.20,,,,,,,,,,,
5352,601986750196,,,SPR2022LC42,75019,1,150ft Strip 120V 60LD 4K IP65,Piece,249.20,,,,,,,,,,,
5353,601986750202,,,SPR2022LC42,75020,1,150ft Strip 120V 60LD 5K IP65,Piece,249.20,,,,,,,,,,,
5354,601986750219,,,SPR2022LC42,75021,1,150ft Strip 120V 60LD RGB IP65,Piece,735.95,,,,,,,,,,,
5355,601986750226,,,SPR2022LC42,75022,10,Pin for 120V 60LD strip light,Piece,0.0945,,,,,,,,,,,
5356,601986750240,,,SPR2022LC42,75024,10,End Cap for 120V 60LED Strip,Piece,0.0945,,,,,,,,,,,
5357,601986750257,,,SPR2022LC42,75025,10,Clips for 120V 60LED Strip,Piece,0.0945,,,,,,,,,,,
5358,601986750264,,,SPR2022LC42,75026,1,150ft Strip 120V 180L 27K IP65,Piece,498.41,,,,,,,,,,,
5359,601986750271,,,SPR2022LC42,75027,1,150ft Strip 120V 180L 65K IP66,Piece,498.41,,,,,,,,,,,
5360,601986750288,,,SPR2022LC42,75028,10,Pin for 120V 180LED Strip,Piece,0.0945,,,,,,,,,,,
5361,601986750301,,,SPR2022LC42,75030,10,End Cap for 120V 180LED Strip,Piece,0.0945,,,,,,,,,,,
5362,601986750318,,,SPR2022LC42,75031,10,Clips for 120V 180LED Strip,Piece,0.0945,,,,,,,,,,,
5363,601986750325,,,SPR2022LC43,75032,1,150ft Strip 120V 108L 27K IP65,Piece,597.50,,,,,,,,,,,
5364,601986750332,,,SPR2022LC43,75033,1,150ft Strip 120V 108L 65K IP65,Piece,597.50,,,,,,,,,,,
5365,601986750349,,,SPR2022LC43,75034,1,150ft Red Strip 120V 65K IP67,Piece,584.39,,,,,,,,,,,
5366,601986750356,,,SPR2022LC43,75035,1,150ft Blue Strip 120V 65K IP67,Piece,584.39,,,,,,,,,,,
5367,601986750363,,,SPR2022LC43,75036,1,150ft Grn Strip 120V 65K IP67,Piece,584.39,,,,,,,,,,,
5368,601986750370,,,SPR2022LC43,75037,1,Pin for 120V Strip Light,Piece,0.09,,,,,,,,,,,
5369,601986750394,,,SPR2022LC43,75039,1,End Cap for 120V Strip,Piece,0.09,,,,,,,,,,,
5370,601986750400,,,SPR2022LC43,75040,10,Clips for 120V Strip,Piece,0.4410,,,,,,,,,,,
5371,601986750417,,,SPR2022LC43,75041,1,150ft RGB Strip 120V  IP65,Piece,1041.98,,,,,,,,,,,
5372,601986750424,,,SPR2022LC42,75042,10,Pin for 120V RGB strip,Piece,0.0945,,,,,,,,,,,
5373,601986750448,,,SPR2022LC43,75044,1,End Cap for 120V RGB Strip,Piece,0.15,,,,,,,,,,,
5374,601986750455,,,SPR2022LC43,75045,10,Clips for 120V RGB Strip,Piece,0.4515,,,,,,,,,,,
5375,601986750462,,,SPR2022LC42,75046,1,Kit for 120V 60LD strip light,Piece,6.51,,,,,,,,,,,
5376,601986750486,,,SPR2022LC42,75048,1,Kit for RGB 120V Strip,Piece,12.39,,,,,,,,,,,
5377,601986750493,,,SPR2022LC42,75049,10,Clips for RGB Strip,Piece,0.0945,,,,,,,,,,,
5378,601986750509,,,SPR2022LC42,75050,1,Kit for 120V 180LED Strip,Piece,6.51,,,,,,,,,,,
5379,601986750516,,,SPR2022LC43,75051,1,Kit for 120V Strip,Piece,6.51,,,,,,,,,,,
5380,601986750530,,,SPR2022LC43,75053,1,Kit for 120V RGB strip,Piece,12.39,,,,,,,,,,,
5381,601986750547,,,SPR2022LC41,75054,1,Corner Channel for 12V Strips,Piece,7.06,,,,,,,,,,,
5382,601986750554,,,SPR2022LC41,75055,1,Flat Channel for 12V Strips,Piece,5.30,,,,,,,,,,,
5383,601986750561,,,SPR2022LC41,75056,1,"Wall  Mnt Chan 75026-27,75021",Piece,7.29,,,,,,,,,,,
5384,601986750578,,,SPR2022LC41,75057,1,"Wall Mnt Chan 75032-36, 41",Piece,5.83,,,,,,,,,,,
5385,601986750585,,,SPR2022LC41,75058,1,Wall Mnt Chan 75018-20,Piece,5.83,,,,,,,,,,,
5386,601986750592,,,SPR2022LC42,75059,10,Inline Conn 120V 60LED Strip,Piece,0.5880,,,,,,,,,,,
5387,601986750608,,,SPR2022LC42,75060,10,Tee Conn 120V 60LED Strip,Piece,1.1025,,,,,,,,,,,
5388,601986750615,,,SPR2022LC42,75061,10,Rght Ang Conn 120V 60LED Strip,Piece,1.3965,,,,,,,,,,,
5389,601986750622,,,SPR2022LC42,75062,10,Inline Conn RGB 120V Strip,Piece,0.5880,,,,,,,,,,,
5390,601986750653,,,SPR2022LC42,75065,10,Inline Conn 120V 180LED Strip,Piece,0.5880,,,,,,,,,,,
5391,601986750660,,,SPR2022LC42,75066,10,Tee Conn 120V 180LED Strip,Piece,1.1025,,,,,,,,,,,
5392,601986750677,,,SPR2022LC42,75067,10,Rght Ang Con 120V 180LED Strip,Piece,1.3965,,,,,,,,,,,
5393,601986750684,,,SPR2022LC43,75068,10,Inline Connector 120V Strip,Piece,0.5880,,,,,,,,,,,
5394,601986750691,,,SPR2022LC43,75069,10,Inline Conn 120V RGB strip,Piece,0.5880,,,,,,,,,,,
5395,601986750707,,,SPR2022LC40,75070,1,16ft Strip 60LED 24V 27K IP20,Piece,10.78,,,,,,,,,,,
5396,601986750714,,,SPR2022LC40,75071,1,16ft Strip 60LED 24V 4K IP20,Piece,10.78,,,,,,,,,,,
5397,601986750721,,,SPR2022LC40,75072,1,16ft Strip 60LED 24V 65K IP20,Piece,10.78,,,,,,,,,,,
5398,601986750738,,,SPR2022LC40,75073,1,16ft Strip 60LED 24V 27K IP65,Piece,15.59,,,,,,,,,,,
5399,601986750745,,,SPR2022LC40,75074,1,16ft Strip 60LED 24V 4K IP65,Piece,15.59,,,,,,,,,,,
5400,601986750752,,,SPR2022LC40,75075,1,16ft Strip 60LED 24V 65K IP65,Piece,15.59,,,,,,,,,,,
5401,601986750769,,,SPR2022LC40,75076,1,Adapt for 24V 60LED Flex Strip,Piece,16.23,,,,,,,,,,,
5402,601986750776,,,SPR2022LC40,75077,1,16ft Strip 120LED 24V 27K IP20,Piece,15.89,,,,,,,,,,,
5403,601986750783,,,SPR2022LC40,75078,1,16ft Strip 120LED 24V 4K IP20,Piece,15.89,,,,,,,,,,,
5404,601986750790,,,SPR2022LC40,75079,1,16ft Strip 120LED 24V 65K IP20,Piece,15.89,,,,,,,,,,,
5405,601986750806,,,SPR2022LC40,75080,1,16ft Strip 120LED 24V 27K IP65,Piece,20.69,,,,,,,,,,,
5406,601986750813,,,SPR2022LC40,75081,1,16ft Strip 120LED 24V 4K IP65,Piece,20.69,,,,,,,,,,,
5407,601986750820,,,SPR2022LC40,75082,1,16ft Strip 120LED 24V 65K IP65,Piece,20.69,,,,,,,,,,,
5408,601986750837,,,SPR2022LC40,75083,1,Adap for 24V 120LED Flex Strip,Piece,23.58,,,,,,,,,,,
5409,601986750844,,,SPR2022LC41,75084,1,16ft 24V RGB 60LED IP20,Piece,21.57,,,,,,,,,,,
5410,601986750851,,,SPR2022LC41,75085,1,16ft 24V RGB 60LED IP65,Piece,26.39,,,,,,,,,,,
